row_id,full_query,label,prediction,p_malicious,correct,latency_ms,model,error
1512,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""KZ-ABA%' AND 6565 LIKE (SELECT (CASE WHEN (6565 LIKE 1603) THEN 6565 ELSE (SELECT 1603 UNION SELECT 2675) END))-- -"", ""Trujillo State"", ""EU"", ""AR"", ""https://en.wikipedia.org/wiki/Western_Cape"", ""Airports in Sumy Oblast"")",1,1,0.97,1,310.34,jev-1.13.0,
1510,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Imam Khomeini Hospital Heliport"");",0,0,0.03,1,341.17,jev-1.13.0,
1505,"UPDATE airport_frequencies SET description = ""MISC"" WHERE airport_ident = ""NSFA"";",0,0,0.02,1,482.01,jev-1.13.0,
1515,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Trat Province"";",0,0,0.02,1,296.11,jev-1.13.0,
1507,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""GB-0202"", ""closed"", ""Lalitpur Airport"", 44.107778, -70.728798, 4620.0)",0,0,0.02,1,439.72,jev-1.13.0,
1504,"SELECT id FROM airports WHERE elevation_feet BETWEEN 1580.0 AND 4849.0 AND longitude BETWEEN 86.06 AND -75.997803 AND name LIKE ""%OCoH3AnbqkXTbEvmu2Ib%"" OR name LIKE ""%zlS23RXsIYOGYGgaWo4F%"" AND iso_country LIKE ""FR""",0,0,0.2,1,520.93,jev-1.13.0,
1514,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Plateau Department"";",0,0,0.02,1,342.05,jev-1.13.0,
1513,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""US-1560"",""small_airport')) AS lTiH WHERE 5634=5634 HAVING 6228=6206-- UIZn"", ""Old Santa Rosa Airport"",""https://en.wikipedia.org/wiki/Chokurdakh_Airport"",""EU"")",1,1,0.92,1,400.75,jev-1.13.0,
1521,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Sermersooq Municipality"";",0,0,0.02,1,284.79,jev-1.13.0,
1517,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""2329"" AS SIGNED) AND a.iso_country = ""MO"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,343.74,jev-1.13.0,
1519,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Нацыянальны аэрапорт, Minsk 2 Airport"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Qacha's Nek District"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""American airports"", ""%"");",0,0,0.04,1,325.55,jev-1.13.0,
1518,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Juan-les-Pins Ultralight Seaplane Base"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,331.41,jev-1.13.0,
1516,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (20264, ""SEBL"", 2625.0, ""-7434""))) UnIoN aLL sEleCt 5700,5700,5700,5700,5700,5700,5700,5700,5700#"", 0, 0)",1,1,0.91,1,431.31,jev-1.13.0,
1508,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 30.0",0,0,0.02,1,695.28,jev-1.13.0,
1525,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 131.01 AND  134.1  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  122.725  AND  121.9  ORDER BY frequency;",0,0,0.02,1,335.08,jev-1.13.0,
1522,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Uruçuí;""",0,0,0.05,1,459.84,jev-1.13.0,
1529,"UPDATE navaids SET name = ""Makokou"" WHERE ident = ""7B"";",0,0,0.02,1,297.92,jev-1.13.0,
1527,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""AT"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,320.12,jev-1.13.0,
1511,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Pasanggerahan, Kampungbenteng"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Santa Rosa Department"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Georgian airports"", ""%"");",0,0,0.03,1,656.53,jev-1.13.0,
1528,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""BR"") OR a.elevation_ft > 490.0",0,0,0.02,1,332.22,jev-1.13.0,
1520,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""3NK7"",""heliport"", ""Susaki Airstrip"",""https://en.wikipedia.org/wiki/Pozna%C5%84-%C5%81awica_Airport"",""AS"")",0,0,0.03,1,520.08,jev-1.13.0,
1524,"DELETE FROM airport WHERE name LIKE ""Santa Maria Agricola Airport"" OR keywords LIKE ""WMAA, WMAA"";  ",0,0,0.05,1,452.57,jev-1.13.0,
1532,"DELETE FROM airport WHERE ident=""GCLG"";",0,0,0.04,1,335.4,jev-1.13.0,
1523,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""VI"" OR c.name LIKE CONCAT(""%"", ""Serbia"") AS kBJQ WHERE 3013=3013 AND 7865=7865-- gPKk"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 4 ORDER BY navaid_count DESC;",1,1,0.92,1,529.65,jev-1.13.0,
1526,"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""AU-WA""",0,0,0.02,1,465.45,jev-1.13.0,
1530,"INSERT INTO regions (code, local_code, name, continent, iso_country) VALUES (""EC-U-A"", ""GB"", ""North Kazakhstan Region"", ""AF"", ""CL"")",0,0,0.02,1,482.96,jev-1.13.0,
1531,"SELECT * FROM airport WHERE gps_code = ""CLD2"" OR local_code = ""2TA9""",0,0,0.02,1,527.39,jev-1.13.0,
1533,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""BR"") OR a.elevation_ft > 5200.0",0,0,0.02,1,489.48,jev-1.13.0,
1537,"UPDATE airport_frequencies SET description = ""BLAGNAC APP"" WHERE airport_ident = ""CA-0159"";",0,0,0.02,1,455.85,jev-1.13.0,
1534,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""PY"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 3 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,472.75,jev-1.13.0,
1539,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Kizuna Heliport""",0,0,0.02,1,312.43,jev-1.13.0,
1545,"DELETE FROM airport_frequencies WHERE type = ""FSS"";",0,0,0.02,1,270.58,jev-1.13.0,
1536,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""4304"" AS SIGNED) AND a.iso_country = ""ZA"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,482.9,jev-1.13.0,
1535,SELECT * FROM airport WHERE icao_code = 'SDOU';,0,0,0.02,1,488.78,jev-1.13.0,
1541,"UPDATE airport SET home_link = ""https://www.aena.es/en/asturias.html"" WHERE name = ""Hawks Run Airport""",0,0,0.02,1,315.06,jev-1.13.0,
1546,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""Klong 11"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""Aviosuperficie Vigarolo"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""PDM, Capt Justiniano Montenegro, MP00"", ""%"");",0,0,0.05,1,319.37,jev-1.13.0,
1538,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""MKAD 35 Kilometr Helipad"");",0,0,0.02,1,508.19,jev-1.13.0,
1543,"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""IR-23""",0,0,0.02,1,368.47,jev-1.13.0,
1542,"SELECT * FROM airport WHERE gps_code = ""50OR"" OR local_code = ""NK77""",0,0,0.02,1,415.14,jev-1.13.0,
1540,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (38292, ""SEBL"", 50.0, ""X') UNiON All SeLect 95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,CONCAt(0x716a766271,0x57677561684a77684f55,0x716a6b7071),95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95-- -"", 0, 0)",1,1,0.98,1,451.33,jev-1.13.0,
1548,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""MY"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,382.31,jev-1.13.0,
1544,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 162.0+(SELECT ZOTi WHERE 7960=7960 AND EXP/**/(~(SELECT * FROM (SELECT CONCAT/**/(0x717a787671,(SELECT (ELT/**/(2878=2878,1))),0x7170786a71,0x78))x)))+ AND 162.0+(SELECT ZOTi WHERE 7960=7960 AND EXP/**/(~(SELECT * FROM (SELECT CONCAT/**/(0x717a787671,(SELECT (ELT/**/(2878=2878,1))),0x7170786a71,0x78))x)))+",1,1,0.98,1,446.83,jev-1.13.0,
1547,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Colinas do Tocantins Airport""",0,0,0.02,1,451.67,jev-1.13.0,
1552,"DELETE FROM airport_frequencies WHERE type = ""CTAF"";",0,0,0.02,1,332.43,jev-1.13.0,
1560,"UPDATE airport_frequencies SET description = ""ATIS"" WheRE 4302=4302 And 4826=(SELect (CAsE WheN (oRd(mId((SELect IfnUlL(caSt(CoLumN_nAme aS nCHaR),0x20) fRoM INFORMATION_SCHEMA.COLUMnS WheRE tABLe_NamE=0x616972706f7274 And table_schema=0x64617461736574 lIMIT 18,1),2,1))>102) Then 4826 ELSe (SELect 3984 UniON SELect 6887) End))-- -"" WHERE airport_ident = ""DE-0885"";",1,1,0.97,1,289.48,jev-1.13.0,
1554,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""GD"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,325.75,jev-1.13.0,
1550,"UPDATE airport_frequencies SET description = ""CLNC DEL"" WHERE airport_ident = ""KFWA"";",0,0,0.02,1,471.21,jev-1.13.0,
1559,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""AZ"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,312.06,jev-1.13.0,
1556,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""WT90"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""WT90"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""WT90"", ""%"");",1,0,0.05,0,331.34,jev-1.13.0,
1549,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,517.94,jev-1.13.0,
1558,"UPDATE countries SET keywords = ""Airports in Cayman Islands"" WHERE code = ""GN"";",0,0,0.03,1,331.1,jev-1.13.0,
1557,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Maltahoehe;""",0,0,0.05,1,348.41,jev-1.13.0,
1551,CREATE USER 'root'@'localhost' IDENTIFIED BY 'EbepT7bO6dbiyMemdhYP',0,0,0.07,1,480.92,jev-1.13.0,
1561,"DELETE FROM airport WHERE name LIKE ""Padeah Airport"" OR keywords LIKE ""LH4"";  ",0,0,0.05,1,338.5,jev-1.13.0,
1564,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""MX""",0,0,0.01,1,285.4,jev-1.13.0,
1553,"DELETE FROM regions WHERE name = ""Sîngerei District"";",0,0,0.03,1,490.47,jev-1.13.0,
1555,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""ZZ"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,471.18,jev-1.13.0,
1565,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 689.0 AND 374.0",0,0,0.02,1,330.16,jev-1.13.0,
1568,"DELETE FROM airport WHERE name = ""Atang Senjaya Airport"";  ",0,0,0.03,1,317.7,jev-1.13.0,
1563,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 118.15 AND  120.5  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  125.3  AND  125.8  ORDER BY frequency;",0,0,0.02,1,464.66,jev-1.13.0,
1562,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg) VALUES (""BR-1817""))) RLIKE (SELECT (CASE WHEN (8764 LIKE 8764) THEN 0x42522d31383137 ELSE 0x28 END)) AND (((""mTBb"" LIKE ""mTBb"", ""closed"", ""Torgau-Beilrode Airfield"", -32.2406, -53.402221679688)",1,1,0.87,1,488.39,jev-1.13.0,
1567,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""1541"" AS SIGNED) AND a.iso_country = ""KH"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,421.42,jev-1.13.0,
1569,"UPDATE countries SET keywords = ""Airports in Cook Islands"" WHERE code = ""VC"";",0,0,0.03,1,303.15,jev-1.13.0,
1577,SHOW GRANTS FOR  'azureuser';,0,0,0.03,1,313.33,jev-1.13.0,
1573,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""MI20"";",0,0,0.02,1,353.81,jev-1.13.0,
1574,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (347848, ""TX83"", 9843.0, ""X""))) uNIOn ALl SeLEcT NULl,NULl,NULl,NULl,NULl,NULl,NULl,NULl,NULl-- -"", 1, 0)",1,1,0.87,1,357.88,jev-1.13.0,
1575,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""96TS"",""small_airport"", ""Vulture Roost Airport"",""https://en.wikipedia.org/wiki/Victoria_International_Airport"",""AS"")",0,0,0.03,1,350.79,jev-1.13.0,
1576,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""BH"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.01,1,370.81,jev-1.13.0,
1579,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""ZM"" OR c.name LIKE CONCAT(""%"", ""Anguilla"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 5 ORDER BY navaid_count DESC;",0,0,0.02,1,337.1,jev-1.13.0,
1570,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""AU"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,454.15,jev-1.13.0,
1582,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""ESGF"", ""heliport"", ""Shenyang Taoxian International Airport"", -23.65549, -59.1906));SELECT	SLEEP(5)#, 177.0)",1,1,0.95,1,302.74,jev-1.13.0,
1580,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (-5179' oRder By 1#, ""7J"", ""Rubelsanto"", ""VOR-DME"", 325, ""US"")",1,1,0.93,1,369.74,jev-1.13.0,
1581,"SELECT id, ident, name FROM airport WHERE iso_country = ""MX""",0,0,0.02,1,342.56,jev-1.13.0,
1572,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""MX-0624"";",0,0,0.02,1,494.6,jev-1.13.0,
1585,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""BCATP"") OR name LIKE ""De Beers Canada""",0,0,0.03,1,276.94,jev-1.13.0,
1578,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""QA"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.01,1,456.33,jev-1.13.0,
1571,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (96039, ""FOF"", ""Ezeiza"", ""VOR-DME"", 280, ""US"")",0,0,0.02,1,529.48,jev-1.13.0,
1588,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""JP8"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""MJG"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""Academy Sweet Apartment"", ""%"");",0,0,0.05,1,276.72,jev-1.13.0,
1566,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""ZA"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,712.77,jev-1.13.0,
1589,"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""AU-NT""",0,0,0.02,1,313.48,jev-1.13.0,
1586,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""SDFD"";",0,0,0.02,1,421.93,jev-1.13.0,
1583,"UPDATE airport_frequencies SET frequency_mhz = 122.2 WHERE type = ""TWR') ORDER BY 1-- -"";",1,1,0.93,1,504.15,jev-1.13.0,
1584,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""US-5058"";",0,0,0.02,1,472.46,jev-1.13.0,
1587,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""SIAB"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Bayelsa"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Micronesian airports"", ""%"");",0,0,0.03,1,422.74,jev-1.13.0,
1591,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,326.56,jev-1.13.0,
1593,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""TV"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,339.8,jev-1.13.0,
1594,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Garner Field"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,334.12,jev-1.13.0,
1597,"DELETE FROM airport WHERE name = ""Maltahoehe 9 Kal Landing Site"";  ",0,0,0.03,1,311.07,jev-1.13.0,
1598,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""FVHA,Harare"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Yukon"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Ethiopian airports"", ""%"");",0,0,0.03,1,328.74,jev-1.13.0,
1599,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg) VALUES (""04AN"", ""closed"", ""Racer's Ag Airport"", 31.6238, -46.66180038452149)",0,0,0.02,1,333.67,jev-1.13.0,
1602,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,304.74,jev-1.13.0,
1596,"INSERT INTO countries (code, name, continent, keywords) VALUES (""BS"", ""Poland"", ""AF"", ""Manx"")",0,0,0.03,1,390.99,jev-1.13.0,
1592,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""VI"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,482.38,jev-1.13.0,
1601,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Platform Edith Heliport""",0,0,0.02,1,334.28,jev-1.13.0,
